ID,Culture,SUB_EC,REG,AREA,FM,PM,SB,FM_EXT,FM_INT,FM_RF,FM_IRR,PM_EXT,PM_INT,PM_RF,PM_IRR,SB_CAS,SB_EXT,SB_INT,SB_RF,SB_DEC,SB_IRR,LONG,LATI,FMcycle_m,FMcycle_v,PMcycle_m,PMcycle_v,SBcycle_m,SBcycle_v,ALT_m,ALT_v,SLO_m,SLO_v,INS_m,INS_v,GHI_m,GHI_v,AI_m,AI_v,PCI_m,PCI_v,BIO1_m,BIO1_v,BIO2_m,BIO2_v,BIO3_m,BIO3_v,BIO4_m,BIO4_v,BIO5_m,BIO5_v,BIO6_m,BIO6_v,BIO7_m,BIO7_v,BIO8_m,BIO8_v,BIO9_m,BIO9_v,BIO10_m,BIO10_v,BIO11_m,BIO11_v,BIO12_m,BIO12_v,BIO13_m,BIO13_v,BIO14_m,BIO14_v,BIO15_m,BIO15_v,BIO16_m,BIO16_v,BIO17_m,BIO17_v,BIO18_m,BIO18_v,BIO19_m,BIO19_v,SOC_m,SOC_v,BD1_m,BD1_v,BD2_m,BD2_v,CLAY1_m,CLAY1_v,CLAY2_m,CLAY2_v,SILT1_m,SILT1_v,SILT2_m,SILT2_v,SAND1_m,SAND1_v,SAND2_m,SAND2_v,GRAV1_m,GRAV1_v,GRAV2_m,GRAV2_v,CEC1_m,CEC1_v,CEC2_m,CEC2_v,ECE1_m,ECE1_v,ECE2_m,ECE2_v,PH1_m,PH1_v,PH2_m,PH2_v,OC1_m,OC1_v,OC2_m,OC2_v,TK1_m,TK1_v,TK2_m,TK2_v,TN1_m,TN1_v,TN2_m,TN2_v,TP1_m,TP1_v,TP2_m,TP2_V,TS1_m,TS1_v,TS2_m,TS2_v,WC11_m,WC11_v,WC12_m,WC12_v,WC21_m,WC21_v,WC22_m,WC22_v,WC31_m,WC31_v,WC32_m,WC32_v
33,Ngibelai Turkana,Pastoralists,Eastern Africa,66237.03,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,35.5107156400000,3.3158049240000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,104.7500000000000,467.6875000000000,641.5950919000000,51791.0516700000000,1.4931685670000,5.7446844330000,11.9037524713088,0.0525688378021,6.1647116270000,0.0617613180000,0.1753606280000,0.0061131310000,0.1256178710000,0.0001752920000,26.9110743300000,3.2207856840000,12.6058520100000,1.7688496430000,46.8391734100000,1.6185820330000,72.2492688200000,143.7679081000000,35.1656366000000,2.3034241320000,19.8603858200000,4.8800986560000,15.3052507700000,1.1581083220000,27.3633506200000,3.0176346950000,26.9515935900000,2.8145965360000,27.8631812400000,3.1054718760000,25.9793731700000,34.7557414000000,336.8646772000000,10618.4751400000000,75.7429565200000,184.0190067000000,6.4357843830000,11.7334409500000,68.8037005000000,117.0602765000000,156.3345961000000,1372.4560040000000,35.7407972500000,170.4258697000000,93.5606728600000,901.3778710000000,69.0069044900000,1792.3992020000000,27.5593862300000,501.2392888000000,1.4472760990000,0.0177077980000,1.4944603580000,0.0167589370000,18.9450715400000,102.6024178000000,23.4701892100000,136.4483325000000,23.0674569500000,217.0929546000000,19.5727367100000,107.1955151000000,57.9874715100000,419.0201420000000,56.9570740800000,386.5244581000000,16.1299645300000,511.1214637000000,14.9861229100000,554.7147231000000,0.2171052830000,0.0248432240000,0.1981807540000,0.0131056320000,0.0050174240000,0.0009145140000,0.0188983250000,0.0008885840000,7.9754649550000,0.3931031460000,7.8467571180000,0.5773456120000,0.7325348280000,0.6647268340000,0.3918265430000,0.5049650760000,1.5787512360000,0.0862609630000,1.5187800790000,0.0933690990000,0.0785189680000,0.0032501330000,0.0496248200000,0.0026518000000,0.0534325900000,0.0001796850000,0.0375307660000,0.0001399040000,0.0643899670000,0.0253696050000,0.1047260490000,0.0664273240000,31.5897729900000,104.0388039000000,28.6799169100000,64.5622427500000,25.1361680900000,48.6207702100000,23.9508974900000,67.0324506800000,10.4550444400000,17.0687780300000,11.6222033400000,24.3822037000000
34,Ngikebotok Turkana,Intensive agriculturalists,Eastern Africa,66237.03,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,35.5107156400000,3.3158049240000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,82.8800000000000,273.6256000000000,641.5950919000000,51791.0516700000000,1.4931685670000,5.7446844330000,11.9037524713088,0.0525688378021,6.1647116270000,0.0617613180000,0.1753606280000,0.0061131310000,0.1256178710000,0.0001752920000,26.9110743300000,3.2207856840000,12.6058520100000,1.7688496430000,22.4100000000000,1.7191718170000,72.2492688200000,143.7679081000000,35.1656366000000,2.3034241320000,19.8603858200000,4.8800986560000,15.3052507700000,1.1581083220000,27.3633506200000,3.0176346950000,26.9515935900000,2.8145965360000,27.8631812400000,3.1054718760000,25.9793731700000,34.7557414000000,336.8646772000000,10618.4751400000000,75.7429565200000,184.0190067000000,6.4357843830000,11.7334409500000,68.8037005000000,117.0602765000000,156.3345961000000,1372.4560040000000,35.7407972500000,170.4258697000000,93.5606728600000,901.3778710000000,69.0069044900000,1792.3992020000000,27.5593862300000,501.2392888000000,1.4472760990000,0.0177077980000,1.4944603580000,0.0167589370000,18.9450715400000,102.6024178000000,23.4701892100000,136.4483325000000,23.0674569500000,217.0929546000000,19.5727367100000,107.1955151000000,57.9874715100000,419.0201420000000,56.9570740800000,386.5244581000000,16.1299645300000,511.1214637000000,14.9861229100000,554.7147231000000,0.2171052830000,0.0248432240000,0.1981807540000,0.0131056320000,0.0050174240000,0.0009145140000,0.0188983250000,0.0008885840000,7.9754649550000,0.3931031460000,7.8467571180000,0.5773456120000,0.7325348280000,0.6647268340000,0.3918265430000,0.5049650760000,1.5787512360000,0.0862609630000,1.5187800790000,0.0933690990000,0.0785189680000,0.0032501330000,0.0496248200000,0.0026518000000,0.0534325900000,0.0001796850000,0.0375307660000,0.0001399040000,0.0643899670000,0.0253696050000,0.1047260490000,0.0664273240000,31.5897729900000,104.0388039000000,28.6799169100000,64.5622427500000,25.1361680900000,48.6207702100000,23.9508974900000,67.0324506800000,10.4550444400000,17.0687780300000,11.6222033400000,24.3822037000000
35,Northern Tuareg ,Agro-pastoralists,Northern Africa,859413.30,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,6.7372013620000,24.0865029800000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,134.7500000000000,467.6875000000000,765.6742582000000,98364.6479500000000,1.2116647060000,3.0905160880000,11.8450655156327,0.0481897893730,6.2676648990000,0.0246650030000,0.0081040470000,0.0000121000000,0.1847612750000,0.0132357150000,24.3239722100000,3.8123859870000,15.1156158200000,0.5524029327000,26.7471996600000,3.8772910730000,680.8796009000000,5282.7864440000000,40.3150208200000,4.7641788580000,6.0209278860000,6.1215558190000,34.2940929400000,6.6112439650000,24.6302777200000,63.1896245400000,24.3410634600000,42.2931436300000,32.2938931100000,3.3379040600000,14.8868233500000,58.7493138200000,23.9616380000000,136.4871214000000,7.0913734630000,48.9249475300000,0.2628777840000,0.3266187210000,73.6325133600000,2336.4386580000000,13.6292015100000,134.6464144000000,2.0247422480000,4.6168309110000,7.7801566280000,49.7438780600000,4.0053133760000,11.7396947000000,12.7068777000000,5.0011262360000,1.4045972900000,0.0119733740000,1.4256128940000,0.0108489440000,16.3619795400000,27.2174089800000,16.6735468500000,27.7306339000000,34.9179346300000,127.8913433000000,34.9233311900000,129.9613068000000,48.7200858300000,260.1146139000000,48.4031219600000,279.4383858000000,6.5415857690000,76.9227706900000,7.5468305360000,113.7352347000000,0.1367722260000,0.0021619350000,0.1318735540000,0.0021236510000,0.0126194440000,0.0000841000000,0.0128288110000,0.0001571840000,7.6971459180000,0.2047811420000,7.7444245100000,0.2599828040000,0.3444590240000,0.3868746450000,0.0965339440000,0.0144254680000,2.3148408970000,0.1303212950000,2.0361242350000,0.0372227790000,0.0305381480000,0.0014689840000,0.0089222510000,0.0001113500000,0.0718826600000,0.0006600920000,0.0684177680000,0.0008581390000,0.0183731720000,0.0031527590000,0.0633430010000,0.1099667230000,24.0331404200000,25.7726601600000,25.4633663500000,43.9361209200000,20.6001932800000,16.1930567300000,20.2691876800000,17.7087644000000,8.5533572840000,5.8362461530000,8.5762265630000,5.1920969460000
36,Nuba ,Intensive agriculturalists,Eastern Africa,8443.49,1.0000000000000,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,28.4907226900000,12.4474687400000,104.7500000000000,467.6875000000000,0.0000000000000,0.0000000000000,134.7500000000000,467.6875000000000,669.7262547000000,29336.0285500000000,0.8314682580000,1.8083778390000,11.9310828105544,0.0175356360238,6.1962757140000,0.0213416380000,0.1662628890000,0.0034078770000,0.2327665520000,0.0025616900000,26.3659166300000,1.0197352270000,15.2155329700000,1.4674679210000,38.8052911400000,128.4688305000000,244.6259332000000,3587.0102420000000,38.3062318500000,0.9250933802000,13.5622148500000,5.1945837490000,24.7440170100000,5.4862827730000,26.4821547100000,0.8805972027000,23.8757776900000,2.6595003280000,29.4523641600000,0.7488910191000,22.9928660300000,33.0694899800000,473.9954376000000,21730.7829300000000,141.6049357000000,514.9667951000000,0.0091248440000,0.0090425190000,130.0262339000000,381.0588368000000,350.3331605000000,6964.5575600000000,0.0563044380000,0.1356866840000,88.2691829100000,1306.6961740000000,0.0576524260000,0.1368811830000,15.6349304400000,30.5434324500000,1.4337857740000,0.0204998530000,1.5189931560000,0.0266728530000,26.1362505200000,240.0411663000000,28.4095810900000,312.1014368000000,28.4243052700000,157.7114739000000,27.8950642900000,172.7165618000000,45.4394442100000,647.8970029000000,43.6953546200000,690.8685281000000,6.1698465370000,34.2891000100000,8.5522604730000,85.1044966000000,0.2092635980000,0.0136904160000,0.2069791800000,0.0151109940000,0.0027765240000,0.0000022800000,0.0027768870000,0.0000013100000,7.0775357810000,0.2401612130000,7.1517423770000,0.3627440850000,1.1236686020000,0.5071222860000,0.2283502700000,0.0421922900000,1.7454562070000,0.0052383930000,1.7032840290000,0.0076953300000,0.0901804230000,0.0020396440000,0.0238199920000,0.0007090810000,0.0475552600000,0.0003978620000,0.0341615420000,0.0002715750000,0.0064216090000,0.0000643000000,0.0043031940000,0.0000245000000,29.5966404000000,125.0777695000000,30.0800497700000,151.6022194000000,27.7503110700000,108.6855490000000,28.0350477000000,120.2727527000000,14.5819162200000,50.0985467400000,16.2364164200000,80.0231225300000
37,Nuer ,Agro-pastoralists,Eastern Africa,89028.09,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,31.7493808500000,8.2488560550000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,104.7500000000000,467.6875000000000,408.0608957000000,204.1539428000000,0.0664760500000,0.0095810350000,11.9928704434051,0.0006590060792,5.4971815420000,0.0166726470000,0.3997045430000,0.0014273700000,0.1557361830000,0.0000900000000,27.5624203000000,0.0764905902000,12.9709874300000,0.1480717366000,44.7707692300000,2.9566172810000,129.6991955000000,224.7859862000000,37.8510796300000,0.5923950195000,18.9332825500000,0.3914137085000,18.9177970800000,0.2231671125000,26.0954699400000,0.0452713924900,27.5218690900000,0.2242706806000,29.4157242000000,0.2282348519000,26.0692076300000,0.4390353444000,849.7676646000000,2820.5590300000000,180.8831384000000,129.9758235000000,0.5622883210000,1.0035659760000,92.2954146200000,38.0568522500000,481.2964239000000,728.3502652000000,3.0772575090000,15.1608628600000,89.2462807500000,1606.7157710000000,476.0843903000000,647.9524489000000,40.9459842700000,58.7495017200000,1.3745777090000,0.0139240280000,1.4600024260000,0.0226741730000,36.3730020900000,84.3745903900000,40.2386627200000,91.7335465200000,32.9863942900000,24.6931303600000,29.5506138100000,23.2015573300000,30.6406036200000,121.2169852000000,30.2107234700000,110.2608497000000,1.7027027030000,3.6211259010000,2.0159638990000,6.9359180480000,0.3517785120000,0.0110938490000,0.3698563870000,0.0153826510000,0.0015820220000,0.0000001860000,0.0016568140000,0.0000002760000,6.9374918720000,0.2115889110000,7.1212604690000,0.2924217260000,5.1071756030000,7.5629364740000,4.6426672810000,8.0269064940000,1.7211647910000,0.0157178600000,1.6922898930000,0.0096455840000,0.3776377310000,0.0388617580000,0.3543931290000,0.0453149510000,0.0677984720000,0.0000712000000,0.0476968420000,0.0000514000000,0.0308870750000,0.0002819960000,0.0229806490000,0.0002725990000,35.3671405700000,19.9593992700000,38.0418360900000,30.2254245200000,34.3731670600000,19.6580257700000,34.7202484400000,24.5477912500000,21.9125139500000,22.7900538900000,23.3556310300000,21.5827175300000
38,Nupe ,Horticulturalists,Western Africa,55974.19,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,6.5087873660000,9.3604251690000,0.0000000000000,0.0000000000000,149.7500000000000,2042.6875000000000,209.7500000000000,842.6875000000000,297.2772158000000,38569.4478700000000,1.0779208800000,1.0281463560000,11.8369027265211,0.0111557429018,5.3029900780000,0.0411662040000,0.6068457790000,0.0046560170000,0.1553180240000,0.0001673710000,26.7849044900000,1.0806970290000,11.8307442500000,0.5755154807000,43.8551147400000,0.4100088460000,161.1045622000000,248.7759773000000,36.4083442100000,1.1624891440000,17.5641611300000,3.4150800020000,18.8441830800000,2.7386758020000,25.1443432600000,0.7480898584000,26.4082092400000,2.1206325170000,29.1890662100000,0.9637171234000,25.1035684600000,8.5852930640000,1209.0881140000000,2912.3884360000000,257.4091570000000,423.5979649000000,0.9080149500000,2.1287618280000,92.0619215700000,70.9483778200000,690.2419317000000,4902.3664860000000,8.1984308260000,45.5472197000000,139.5141938000000,2162.2607180000000,579.6338396000000,62360.7822600000000,29.6812841300000,518.3010912000000,1.3676294520000,0.0110771610000,1.4405341490000,0.0084476580000,16.8397997700000,10.1293094400000,26.4437479600000,42.4402114300000,28.4586762100000,43.9329115300000,24.3239208600000,66.0302915600000,54.7015240200000,79.2709298400000,49.2323311800000,107.4287679000000,9.0443242920000,37.2771904200000,14.1049582600000,153.7101999000000,0.1116551740000,0.0011187420000,0.0840749990000,0.0008289770000,0.0020901400000,0.0000024600000,0.0013832050000,0.0000020200000,6.2437720940000,0.4974072580000,5.8672236580000,0.8496184540000,1.4494001960000,0.2339596260000,0.3806191140000,0.0193485450000,1.3492060450000,0.0648522190000,1.4441236830000,0.0470249870000,0.1016915720000,0.0006179580000,0.0353062890000,0.0001896040000,0.0392821250000,0.0001757560000,0.0232662110000,0.0000739000000,0.0125056970000,0.0001028200000,0.0054060460000,0.0000522000000,25.9886358500000,43.7576885400000,26.4784865900000,41.3406668100000,23.2421793800000,20.8826296000000,26.0615994800000,27.1387167000000,11.5834051300000,11.8075218800000,13.6027004500000,26.8777414000000
39,Nyakyusa,Intensive agriculturalists,Eastern Africa,5028.12,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,33.6827767000000,-9.4387532510000,104.7500000000000,467.6875000000000,0.0000000000000,0.0000000000000,150.0000000000000,242.6900000000000,1153.2052080000000,299015.5653000000000,4.6794395960000,16.1226502500000,11.6532514387473,0.0779329882754,5.3302634960000,0.1418140190000,1.0672885500000,0.0200228250000,0.1500802600000,0.0001391470000,21.1796171800000,9.3701536310000,10.5118123800000,0.1497828306000,41.6509343800000,0.2529687460000,161.6523194000000,83.9071552800000,29.3496982200000,8.1692440450000,12.5860148300000,10.4867636800000,16.7636833900000,0.2930030567000,21.3900327600000,7.9790003270000,20.9023797200000,12.7879695000000,23.0556130400000,9.8277293540000,18.7804966400000,89.7108040200000,1968.8854970000000,87374.1793700000000,472.2093464000000,18611.1431300000000,10.3433350600000,26.9467781800000,88.8582514200000,60.4749021500000,1084.1310570000000,51981.3760600000000,43.5959648200000,289.0683590000000,384.1451974000000,7437.9578720000000,110.0512157000000,2479.3811300000000,62.3212942900000,400.8953226000000,1.2704414550000,0.0118137060000,1.2782359030000,0.0148373320000,26.5630281100000,25.5748039400000,32.8989480900000,83.0142779600000,28.1812381400000,39.1277196800000,25.2640110400000,79.0087614900000,45.2557337500000,72.9130021500000,41.8370408700000,76.5424847800000,7.3626487330000,61.9114090600000,8.2936713230000,92.1726246500000,0.2029153070000,0.0108210280000,0.1565532310000,0.0091628430000,0.0029940850000,0.0000438000000,0.0044726500000,0.0001431540000,6.1591136400000,0.1820965580000,6.0595619930000,0.2910464450000,2.2127659940000,1.2771025580000,1.0928056560000,0.7653720340000,0.8770466950000,0.3719536090000,0.8893026080000,0.3496017170000,0.1649629250000,0.0042834710000,0.0863269530000,0.0026986830000,0.0843662830000,0.0007745430000,0.0770648880000,0.0012042420000,0.0296754140000,0.0003777910000,0.0233839780000,0.0002616950000,29.1056629800000,26.1000404500000,31.3648135400000,34.5878344000000,31.8479048100000,59.6239827600000,32.9406794300000,52.3693676700000,16.4366270000000,11.2035978700000,16.5050870800000,22.8381510700000
40,Pashtun,Intensive agriculturalists,Central Asia,557906.77,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,66.7290042600000,32.7959944300000,104.7500000000000,467.6875000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1470.1896340000000,600045.1116000000000,4.3525187990000,27.0242042500000,11.5047990629431,0.3733373355303,5.5668003870000,0.1615323520000,0.1583924710000,0.0172407100000,0.1568442070000,0.0009629260000,15.3345020100000,28.6107239800000,15.1725797000000,3.5348736480000,45.0034328000000,2.3709082530000,865.1030387000000,3760.7141290000000,35.2355818000000,30.4086568200000,-4.4049485560000,34.6342081000000,39.6405303600000,9.8622355970000,9.2889594050000,87.1916121100000,21.8157853000000,49.0944405600000,26.2089749800000,27.1043607500000,3.7586719160000,332.9142317000000,289.3520332000000,37364.5270700000000,61.2802064700000,1088.7184690000000,3.0525179350000,35.1321379900000,88.3147839000000,372.5023800000000,153.5822502000000,7050.6692760000000,14.2988783900000,572.9032945000000,45.4116867900000,5075.2968840000000,111.0109449000000,2672.5725550000000,22.2992617200000,123.2753009000000,1.3350649060000,0.0042949980000,1.4219111090000,0.0064455130000,19.2167513300000,18.1977810300000,20.0520124800000,24.5297679800000,38.2874917300000,25.4166035500000,38.7699541000000,25.0060213500000,42.4957569400000,55.1256359800000,41.1780334200000,51.0797689700000,8.5915268360000,14.1665118900000,10.7747310500000,61.0785693000000,0.1662517610000,0.0005311160000,0.1580061860000,0.0006637010000,0.0150771330000,0.0006067510000,0.0155081460000,0.0001698940000,7.7444714010000,0.2787853100000,7.7821906440000,0.2754626060000,1.1471390860000,0.3408837280000,0.1339851840000,0.0244646940000,1.8968029170000,0.1817856830000,1.6991415280000,0.1098951160000,0.0920308570000,0.0015064920000,0.0191062800000,0.0011413140000,0.0579743940000,0.0003257170000,0.0537569800000,0.0004390640000,0.0855683600000,0.0251250350000,0.2884320110000,0.2612225810000,26.8666764700000,12.3753922900000,27.4142224800000,15.9758550500000,23.7352429400000,6.1414057180000,23.4598449800000,8.1288049640000,10.9015046800000,2.7610505550000,10.4049845400000,3.9333466940000
41,Rwandans ,Agro-pastoralists,Central Africa,69751.69,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,29.3128371100000,-2.2956857110000,70.0000000000000,95.5500000000000,0.0000000000000,0.0000000000000,150.0000000000000,242.6900000000000,1625.4496870000000,204080.9403000000000,4.8131951660000,15.4476056600000,11.5501721912767,0.2257952864809,4.9946280530000,0.0733352760000,1.0358987750000,0.1065026380000,0.1023449800000,0.0000517000000,19.1432802200000,6.6748871870000,10.9670719100000,0.8272870497000,38.9567643300000,2.6548092830000,31.6948336700000,44.0227740100000,25.6395437000000,8.7083703390000,12.6752203700000,5.0682699160000,12.9643233300000,0.8349946041000,19.0941971700000,6.4606134710000,18.8821004200000,6.6949850860000,19.4660828400000,6.8822221360000,18.7591592800000,67.6979607600000,1362.6380700000000,98187.9935100000000,187.7991964000000,1378.7535250000000,21.9998511800000,232.0981649000000,46.5143553800000,94.6010383000000,492.3076219000000,12052.5639100000000,108.6924125000000,3556.2625490000000,286.4536369000000,11309.6341800000000,223.7993795000000,10014.4892000000000,85.7601166000000,1586.8185880000000,1.1490279550000,0.0183288030000,1.2213299130000,0.0268657140000,36.4450342100000,122.2635660000000,38.4456357600000,131.2729619000000,25.4281906100000,73.0667007700000,24.9017928800000,99.8845271500000,38.1267751800000,147.1711700000000,36.6525713600000,145.0080414000000,3.3650625150000,56.2226885800000,4.5441849490000,72.6247712700000,0.1876341460000,0.0098348020000,0.1394938770000,0.0125983520000,0.0007659060000,0.0000432000000,0.0004259830000,0.0000204000000,5.1662778220000,0.3829960870000,5.0584281860000,0.4361397750000,4.5280842180000,7.5624253230000,2.2650778490000,8.4297690510000,0.6836288430000,0.1667992250000,0.7504390880000,0.1763631280000,0.3474850200000,0.0628180750000,0.1639153100000,0.0527542330000,0.0650145170000,0.0005979310000,0.0458732050000,0.0010171590000,0.0386037420000,0.0035737540000,0.0895208720000,0.1465057540000,35.3165528100000,18.2317649100000,35.5330973300000,21.3839268100000,37.3510156400000,63.3396226100000,36.9472125900000,41.4483476600000,20.7340812000000,27.7284087200000,23.0567980700000,29.9652662700000
42,Santal ,Intensive agriculturalists,South Asia,9864.57,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,87.4136434300000,24.6046836300000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,194.7500000000000,467.6875000000000,127.7630595000000,6326.8364130000000,1.1742190040000,2.2233589760000,11.8890542030895,0.0146821490906,4.7380123420000,0.0071054320000,0.7186924900000,0.0014224010000,0.1818206030000,0.0000157000000,25.4101434200000,0.2538913650000,11.3454758800000,0.0235680649800,37.7187471600000,10.2882394200000,461.1395915000000,168.1406568000000,37.1216080000000,0.6259464753000,10.1632246800000,0.5484553515000,26.9583833100000,0.1255314612000,28.5249022200000,0.2047475239000,18.7072316400000,0.5673173094000,30.0518731000000,0.4265909366000,18.4871534100000,4.1572681450000,1324.4193830000000,12860.4538800000000,328.9422860000000,703.5757717000000,1.0404172100000,0.7995658900000,108.1518470000000,4.8647186410000,865.7802694000000,5314.6422570000000,26.2971751400000,17.8208412900000,336.3759235000000,10154.5134800000000,26.7231638400000,19.6435393600000,25.4777888700000,1.7018489580000,1.4010308560000,0.0035839690000,1.4533116040000,0.0040194570000,21.9332464100000,44.0181444100000,30.3273359400000,60.7276819200000,36.8146023500000,180.0907116000000,33.0011299400000,175.3714347000000,41.2521512400000,285.3811060000000,36.6715341200000,229.2585269000000,3.9634072140000,14.4026073100000,2.7646240760000,7.2928200630000,0.1170043860000,0.0010350580000,0.1305694880000,0.0016551560000,0.0021763410000,0.0000123000000,0.0034199560000,0.0000594000000,6.7957761170000,1.1067496500000,6.7943855380000,1.0731662150000,0.9637827030000,0.3120519970000,0.3678244240000,0.0238744130000,1.2647729580000,0.0464500540000,1.4461163500000,0.0449046340000,0.1121712300000,0.0011592280000,0.0458678840000,0.0000809000000,0.0434136080000,0.0002275650000,0.0252923260000,0.0000385000000,0.0146873910000,0.0000391000000,0.0053953330000,0.0000248000000,26.7307625300000,60.4864845900000,26.7459958200000,44.5210077300000,28.5984354600000,22.3710684800000,29.0890917000000,24.1726078800000,13.0856149500000,10.8213377300000,15.4918731000000,9.8419236900000
43,Sherpa ,Agro-pastoralists,Central Asia,6474.44,1.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,86.4610497700000,27.9152521000000,104.7500000000000,467.6875000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,4462.3042830000000,1362951.6720000000000,17.3946957200000,73.0171159400000,10.4326441774236,1.1803691402585,4.3960479170000,0.4278021670000,0.7626705300000,0.1480255900000,0.1935204500000,0.0001517780000,1.1702455830000,31.9964172200000,12.7543276400000,2.5341934900000,81.6372066800000,5.7882897450000,515.6460018000000,3390.7801540000000,12.8520964400000,17.4509488800000,-14.0764899700000,51.1694277300000,26.9285864000000,10.5746192700000,7.1047020070000,24.4697697100000,-4.6517370470000,35.6760932800000,7.4549116500000,22.7213799500000,-5.6592093440000,371.5181498000000,740.8505541000000,352129.9375000000000,202.1024259000000,21580.8183200000000,2.7936507940000,4.9485773240000,113.2993411000000,36.3226923900000,500.3930818000000,150805.9289000000000,19.6103623800000,88.4945578700000,493.8635819000000,153717.7563000000000,26.7659478900000,121.5859183000000,94.0710505400000,3341.3510920000000,1.1726534890000,0.0017894530000,1.2796151540000,0.0185579020000,18.0486672700000,16.3072013100000,18.3722671500000,12.6018487200000,37.2313566900000,5.9079757240000,37.1159029600000,8.1674840650000,44.7199760400000,15.5050812500000,44.5118298900000,19.8380982300000,15.6388140200000,59.9321281100000,16.8583408200000,39.0004478700000,0.1742243050000,0.0021893690000,0.1514495630000,0.0028739660000,0.0032731360000,0.0000001360000,0.0028475290000,0.0000005720000,6.3959700370000,0.6647649980000,6.3926292130000,0.8288668500000,2.2145762200000,2.6789684220000,0.4919691520000,0.6019618400000,1.7787008730000,0.2607066840000,2.0520669580000,0.1992865160000,0.1801886790000,0.0150520840000,0.0378436660000,0.0026264710000,0.0658588060000,0.0000811000000,0.0586026200000,0.0004059100000,0.0021144060000,0.0000378000000,0.0010572030000,0.0000094600000,34.5354896700000,29.5757209700000,34.5354896700000,29.5757209700000,33.5771189000000,1.5129225350000,33.5771189000000,1.5129225350000,14.6828391700000,0.8510189260000,14.8942797200000,0.0945576580000
